player_id,opponent_id,match_id,date,tournament_name,tournament_id,result,match_progress,num_players_round,points_scored,points_allowed,fastest_ball_speed,aces
47,9,6,2010-07-02,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '4:1', '4:2', '5:2', '6:2', '7:2', '8:2', '9:2', '10:2', '10:3', '11:3', '11:4']",64,4,11,149.3,0
29,21,7,2010-07-02,World Championship,2,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '9:4', '10:4', '10:5', '10:6', '11:6', '11:7']",64,11,7,151.1,3
21,29,7,2010-07-02,World Championship,2,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '9:4', '10:4', '10:5', '10:6', '11:6', '11:7']",64,7,11,151.3,0
18,13,8,2010-07-03,World Championship,2,W,"['0:1', '1:1', '1:2', '1:3', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '7:4', '7:5', '8:5', '9:5', '10:5', '10:6', '11:6']",64,11,6,144.9,3
13,18,8,2010-07-03,World Championship,2,L,"['0:1', '1:1', '1:2', '1:3', '2:3', '3:3', '4:3', '5:3', '5:4', '6:4', '7:4', '7:5', '8:5', '9:5', '10:5', '10:6', '11:6']",64,6,11,139.9,2
39,7,9,2010-07-03,World Championship,2,W,"['1:0', '2:0', '3:0', '4:0', '4:1', '4:2', '5:2', '6:2', '7:2', '8:2', '9:2', '9:3', '9:4', '10:4', '11:4', '11:5']",64,11,5,142.0,2
7,39,9,2010-07-03,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '4:1', '4:2', '5:2', '6:2', '7:2', '8:2', '9:2', '9:3', '9:4', '10:4', '11:4', '11:5']",64,5,11,151.6,1
10,6,10,2010-07-03,World Championship,2,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '4:4', '4:5', '5:5', '6:5', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '10:8', '11:8']",64,11,8,151.6,2
6,10,10,2010-07-03,World Championship,2,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '4:4', '4:5', '5:5', '6:5', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '10:8', '11:8']",64,8,11,148.1,1
51,59,11,2010-07-03,World Championship,2,W,"['1:0', '2:0', '3:0', '4:0', '4:1', '5:1', '6:1', '7:1', '8:1', '8:2', '8:3', '9:3', '10:3', '10:4', '11:4']",64,11,4,152.7,2
59,51,11,2010-07-03,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '4:1', '5:1', '6:1', '7:1', '8:1', '8:2', '8:3', '9:3', '10:3', '10:4', '11:4']",64,4,11,150.8,1
1,23,12,2010-07-03,World Championship,2,W,"['1:0', '2:0', '2:1', '3:1', '4:1', '5:1', '6:1', '6:2', '7:2', '8:2', '8:3', '8:4', '8:5', '8:6', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9']",64,11,9,146.4,0
23,1,12,2010-07-03,World Championship,2,L,"['1:0', '2:0', '2:1', '3:1', '4:1', '5:1', '6:1', '6:2', '7:2', '8:2', '8:3', '8:4', '8:5', '8:6', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9']",64,9,11,142.6,0
22,11,13,2010-07-03,World Championship,2,W,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7']",64,11,7,150.4,2
11,22,13,2010-07-03,World Championship,2,L,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7']",64,7,11,147.3,1
34,20,14,2010-07-03,World Championship,2,W,"['0:1', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '9:3', '9:4', '9:5', '10:5', '11:5']",64,11,5,146.8,2
20,34,14,2010-07-03,World Championship,2,L,"['0:1', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '9:3', '9:4', '9:5', '10:5', '11:5']",64,5,11,151.0,1
43,30,15,2010-07-03,World Championship,2,W,"['1:0', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '6:2', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '11:4']",64,11,4,137.6,3
30,43,15,2010-07-03,World Championship,2,L,"['1:0', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '6:2', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '11:4']",64,4,11,143.1,0
56,31,16,2010-07-04,World Championship,2,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '5:2', '6:2', '7:2', '8:2', '8:3', '9:3', '9:4', '9:5', '10:5', '10:6', '11:6']",64,11,6,154.8,1
31,56,16,2010-07-04,World Championship,2,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '5:2', '6:2', '7:2', '8:2', '8:3', '9:3', '9:4', '9:5', '10:5', '10:6', '11:6']",64,6,11,145.8,1
49,16,17,2010-07-04,World Championship,2,W,"['1:0', '2:0', '3:0', '4:0', '5:0', '5:1', '6:1', '6:2', '6:3', '7:3', '8:3', '9:3', '9:4', '10:4', '10:5', '11:5']",64,11,5,147.4,2
16,49,17,2010-07-04,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '5:0', '5:1', '6:1', '6:2', '6:3', '7:3', '8:3', '9:3', '9:4', '10:4', '10:5', '11:5']",64,5,11,142.9,0
52,44,18,2010-07-04,World Championship,2,W,"['1:0', '2:0', '2:1', '2:2', '3:2', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '11:4']",64,11,4,151.9,7
44,52,18,2010-07-04,World Championship,2,L,"['1:0', '2:0', '2:1', '2:2', '3:2', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '11:4']",64,4,11,149.9,0
58,48,19,2010-07-04,World Championship,2,W,"['1:0', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '6:2', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '10:5', '11:5']",64,11,5,139.7,1
48,58,19,2010-07-04,World Championship,2,L,"['1:0', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '6:2', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '10:5', '11:5']",64,5,11,147.1,1
40,33,20,2010-07-04,World Championship,2,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '4:3', '4:4', '4:5', '4:6', '5:6', '5:7', '6:7', '7:7', '7:8', '8:8', '9:8', '10:8', '10:9', '11:9']",64,11,9,131.9,0
33,40,20,2010-07-04,World Championship,2,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '4:3', '4:4', '4:5', '4:6', '5:6', '5:7', '6:7', '7:7', '7:8', '8:8', '9:8', '10:8', '10:9', '11:9']",64,9,11,143.2,3
25,36,21,2010-07-04,World Championship,2,W,"['1:0', '2:0', '2:1', '3:1', '4:1', '4:2', '5:2', '6:2', '7:2', '7:3', '8:3', '8:4', '8:5', '8:6', '9:6', '10:6', '11:6']",64,11,6,149.1,2
36,25,21,2010-07-04,World Championship,2,L,"['1:0', '2:0', '2:1', '3:1', '4:1', '4:2', '5:2', '6:2', '7:2', '7:3', '8:3', '8:4', '8:5', '8:6', '9:6', '10:6', '11:6']",64,6,11,140.1,0
46,63,22,2010-07-04,World Championship,2,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '5:2', '6:2', '6:3', '6:4', '7:4', '8:4', '9:4', '10:4', '11:4', '11:5']",64,11,5,146.5,0
63,46,22,2010-07-04,World Championship,2,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '5:2', '6:2', '6:3', '6:4', '7:4', '8:4', '9:4', '10:4', '11:4', '11:5']",64,5,11,142.8,1
26,19,23,2010-07-04,World Championship,2,W,"['1:0', '2:0', '3:0', '3:1', '3:2', '3:3', '4:3', '4:4', '4:5', '4:6', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '10:7', '10:8', '10:9', '10:10', '11:10']",64,11,10,145.8,3
19,26,23,2010-07-04,World Championship,2,L,"['1:0', '2:0', '3:0', '3:1', '3:2', '3:3', '4:3', '4:4', '4:5', '4:6', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '10:7', '10:8', '10:9', '10:10', '11:10']",64,10,11,144.1,2
35,3,24,2010-07-05,World Championship,2,W,"['0:1', '0:2', '0:3', '1:3', '2:3', '3:3', '4:3', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '10:4', '11:4']",64,11,4,142.4,0
3,35,24,2010-07-05,World Championship,2,L,"['0:1', '0:2', '0:3', '1:3', '2:3', '3:3', '4:3', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '10:4', '11:4']",64,4,11,143.8,1
54,14,25,2010-07-05,World Championship,2,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '5:2', '5:3', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '10:5', '11:5', '11:6', '11:7']",64,11,7,141.1,0
14,54,25,2010-07-05,World Championship,2,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '5:2', '5:3', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '10:5', '11:5', '11:6', '11:7']",64,7,11,139.2,0
24,28,26,2010-07-05,World Championship,2,W,"['0:1', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '9:5', '9:6', '9:7', '9:8', '9:9', '10:9', '11:9']",64,11,9,148.7,3
28,24,26,2010-07-05,World Championship,2,L,"['0:1', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '9:5', '9:6', '9:7', '9:8', '9:9', '10:9', '11:9']",64,9,11,147.6,1
41,55,27,2010-07-05,World Championship,2,W,"['1:0', '2:0', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '6:5', '6:6', '7:6', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9', '11:10']",64,11,10,149.4,2
55,41,27,2010-07-05,World Championship,2,L,"['1:0', '2:0', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '6:5', '6:6', '7:6', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9', '11:10']",64,10,11,145.2,2
37,8,28,2010-07-05,World Championship,2,W,"['1:0', '2:0', '3:0', '4:0', '5:0', '6:0', '6:1', '6:2', '6:3', '6:4', '6:5', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8']",64,11,8,142.4,1
8,37,28,2010-07-05,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '5:0', '6:0', '6:1', '6:2', '6:3', '6:4', '6:5', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8']",64,8,11,149.9,1
17,50,29,2010-07-05,World Championship,2,W,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '9:5', '9:6', '10:6', '10:7', '11:7']",64,11,7,138.5,1
50,17,29,2010-07-05,World Championship,2,L,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '9:5', '9:6', '10:6', '10:7', '11:7']",64,7,11,139.5,1
60,15,30,2010-07-05,World Championship,2,W,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '7:1', '8:1', '9:1', '9:2', '10:2', '10:3', '10:4', '10:5', '11:5', '11:6']",64,11,6,151.7,3
15,60,30,2010-07-05,World Championship,2,L,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '7:1', '8:1', '9:1', '9:2', '10:2', '10:3', '10:4', '10:5', '11:5', '11:6']",64,6,11,144.8,0
2,4,31,2010-07-05,World Championship,2,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '4:4', '5:4', '5:5', '5:6', '6:6', '6:7', '7:7', '8:7', '8:8', '8:9', '9:9', '10:9', '11:9', '11:10']",64,11,10,147.6,0
4,2,31,2010-07-05,World Championship,2,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '4:4', '5:4', '5:5', '5:6', '6:6', '6:7', '7:7', '8:7', '8:8', '8:9', '9:9', '10:9', '11:9', '11:10']",64,10,11,153.5,3
61,12,32,2010-07-06,World Championship,2,W,"['0:1', '0:2', '1:2', '2:2', '2:3', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '9:3', '9:4', '9:5', '10:5', '11:5', '11:6', '11:7']",64,11,7,136.7,2
12,61,32,2010-07-06,World Championship,2,L,"['0:1', '0:2', '1:2', '2:2', '2:3', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '9:3', '9:4', '9:5', '10:5', '11:5', '11:6', '11:7']",64,7,11,148.6,1
45,57,33,2010-07-07,World Championship,2,W,"['1:0', '2:0', '3:0', '4:0', '5:0', '6:0', '7:0', '7:1', '7:2', '7:3', '8:3', '9:3', '9:4', '9:5', '10:5', '10:6', '11:6']",32,11,6,148.7,3
57,45,33,2010-07-07,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '5:0', '6:0', '7:0', '7:1', '7:2', '7:3', '8:3', '9:3', '9:4', '9:5', '10:5', '10:6', '11:6']",32,6,11,150.1,1
64,42,34,2010-07-07,World Championship,2,W,"['1:0', '2:0', '3:0', '3:1', '3:2', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '8:5', '8:6', '9:6', '9:7', '10:7', '11:7', '11:8']",32,11,8,143.4,0
42,64,34,2010-07-07,World Championship,2,L,"['1:0', '2:0', '3:0', '3:1', '3:2', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '8:5', '8:6', '9:6', '9:7', '10:7', '11:7', '11:8']",32,8,11,138.5,1
5,9,35,2010-07-07,World Championship,2,W,"['1:0', '2:0', '3:0', '4:0', '5:0', '6:0', '7:0', '7:1', '8:1', '8:2', '9:2', '10:2', '10:3', '11:3']",32,11,3,141.0,3
9,5,35,2010-07-07,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '5:0', '6:0', '7:0', '7:1', '8:1', '8:2', '9:2', '10:2', '10:3', '11:3']",32,3,11,149.8,1
29,18,36,2010-07-08,World Championship,2,W,"['0:1', '0:2', '0:3', '1:3', '2:3', '3:3', '3:4', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '9:5', '10:5', '11:5']",32,11,5,144.8,2
18,29,36,2010-07-08,World Championship,2,L,"['0:1', '0:2', '0:3', '1:3', '2:3', '3:3', '3:4', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '9:5', '10:5', '11:5']",32,5,11,141.9,3
10,39,37,2010-07-08,World Championship,2,W,"['1:0', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '7:1', '7:2', '8:2', '9:2', '10:2', '10:3', '10:4', '11:4', '11:5']",32,11,5,142.5,2
39,10,37,2010-07-08,World Championship,2,L,"['1:0', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '7:1', '7:2', '8:2', '9:2', '10:2', '10:3', '10:4', '11:4', '11:5']",32,5,11,149.0,0
1,51,38,2010-07-08,World Championship,2,W,"['0:1', '1:1', '2:1', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '6:5', '7:5', '7:6', '8:6', '9:6', '9:7', '9:8', '10:8', '10:9', '10:10', '11:10']",32,11,10,135.3,1
51,1,38,2010-07-08,World Championship,2,L,"['0:1', '1:1', '2:1', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '6:5', '7:5', '7:6', '8:6', '9:6', '9:7', '9:8', '10:8', '10:9', '10:10', '11:10']",32,10,11,150.1,0
22,34,39,2010-07-08,World Championship,2,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '3:3', '3:4', '3:5', '4:5', '5:5', '6:5', '6:6', '6:7', '7:7', '8:7', '9:7', '10:7', '11:7']",32,11,7,146.5,3
34,22,39,2010-07-08,World Championship,2,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '3:3', '3:4', '3:5', '4:5', '5:5', '6:5', '6:6', '6:7', '7:7', '8:7', '9:7', '10:7', '11:7']",32,7,11,143.6,1
43,56,40,2010-07-09,World Championship,2,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '4:3', '5:3', '6:3', '6:4', '6:5', '7:5', '8:5', '8:6', '9:6', '9:7', '10:7', '11:7', '11:8', '11:9']",32,11,9,154.6,3
56,43,40,2010-07-09,World Championship,2,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '4:3', '5:3', '6:3', '6:4', '6:5', '7:5', '8:5', '8:6', '9:6', '9:7', '10:7', '11:7', '11:8', '11:9']",32,9,11,144.7,0
49,52,41,2010-07-09,World Championship,2,W,"['0:1', '1:1', '1:2', '2:2', '3:2', '4:2', '4:3', '5:3', '5:4', '5:5', '6:5', '6:6', '6:7', '7:7', '7:8', '7:9', '8:9', '8:10', '9:10', '10:10', '11:10']",32,11,10,149.5,0
52,49,41,2010-07-09,World Championship,2,L,"['0:1', '1:1', '1:2', '2:2', '3:2', '4:2', '4:3', '5:3', '5:4', '5:5', '6:5', '6:6', '6:7', '7:7', '7:8', '7:9', '8:9', '8:10', '9:10', '10:10', '11:10']",32,10,11,148.4,0
40,58,42,2010-07-09,World Championship,2,W,"['0:1', '1:1', '2:1', '3:1', '4:1', '4:2', '4:3', '5:3', '6:3', '6:4', '6:5', '6:6', '7:6', '7:7', '7:8', '8:8', '8:9', '9:9', '9:10', '10:10', '11:10']",32,11,10,151.7,3
58,40,42,2010-07-09,World Championship,2,L,"['0:1', '1:1', '2:1', '3:1', '4:1', '4:2', '4:3', '5:3', '6:3', '6:4', '6:5', '6:6', '7:6', '7:7', '7:8', '8:8', '8:9', '9:9', '9:10', '10:10', '11:10']",32,10,11,149.2,0
46,25,43,2010-07-09,World Championship,2,W,"['0:1', '0:2', '0:3', '1:3', '1:4', '2:4', '3:4', '4:4', '5:4', '5:5', '6:5', '7:5', '8:5', '9:5', '9:6', '10:6', '10:7', '11:7', '11:8']",32,11,8,139.6,2
25,46,43,2010-07-09,World Championship,2,L,"['0:1', '0:2', '0:3', '1:3', '1:4', '2:4', '3:4', '4:4', '5:4', '5:5', '6:5', '7:5', '8:5', '9:5', '9:6', '10:6', '10:7', '11:7', '11:8']",32,8,11,148.7,2
26,35,44,2010-07-10,World Championship,2,W,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '9:6', '9:7', '10:7', '10:8', '10:9', '11:9']",32,11,9,145.5,0
35,26,44,2010-07-10,World Championship,2,L,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '9:6', '9:7', '10:7', '10:8', '10:9', '11:9']",32,9,11,144.1,3
54,24,45,2010-07-10,World Championship,2,W,"['1:0', '1:1', '2:1', '3:1', '4:1', '4:2', '5:2', '6:2', '6:3', '7:3', '8:3', '9:3', '9:4', '9:5', '9:6', '10:6', '10:7', '11:7']",32,11,7,148.1,3
24,54,45,2010-07-10,World Championship,2,L,"['1:0', '1:1', '2:1', '3:1', '4:1', '4:2', '5:2', '6:2', '6:3', '7:3', '8:3', '9:3', '9:4', '9:5', '9:6', '10:6', '10:7', '11:7']",32,7,11,139.1,2
37,41,46,2010-07-10,World Championship,2,W,"['0:1', '0:2', '1:2', '2:2', '2:3', '3:3', '4:3', '4:4', '5:4', '6:4', '7:4', '7:5', '8:5', '8:6', '9:6', '10:6', '10:7', '10:8', '11:8']",32,11,8,142.5,3
41,37,46,2010-07-10,World Championship,2,L,"['0:1', '0:2', '1:2', '2:2', '2:3', '3:3', '4:3', '4:4', '5:4', '6:4', '7:4', '7:5', '8:5', '8:6', '9:6', '10:6', '10:7', '10:8', '11:8']",32,8,11,143.3,2
17,60,47,2010-07-10,World Championship,2,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '9:6', '9:7', '9:8', '10:8', '11:8']",32,11,8,140.7,0
60,17,47,2010-07-10,World Championship,2,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '9:6', '9:7', '9:8', '10:8', '11:8']",32,8,11,146.2,1
2,61,48,2010-07-11,World Championship,2,W,"['1:0', '2:0', '3:0', '4:0', '5:0', '6:0', '6:1', '7:1', '7:2', '7:3', '8:3', '8:4', '9:4', '9:5', '9:6', '10:6', '11:6', '11:7', '11:8']",32,11,8,150.6,1
61,2,48,2010-07-11,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '5:0', '6:0', '6:1', '7:1', '7:2', '7:3', '8:3', '8:4', '9:4', '9:5', '9:6', '10:6', '11:6', '11:7', '11:8']",32,8,11,150.0,7
64,45,49,2010-07-12,World Championship,2,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '5:3', '6:3', '6:4', '7:4', '7:5', '8:5', '8:6', '9:6', '10:6', '11:6']",16,11,6,149.1,0
45,64,49,2010-07-12,World Championship,2,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '5:3', '6:3', '6:4', '7:4', '7:5', '8:5', '8:6', '9:6', '10:6', '11:6']",16,6,11,143.2,0
5,29,50,2010-07-13,World Championship,2,W,"['1:0', '2:0', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '7:4', '8:4', '9:4', '10:4', '10:5', '10:6', '11:6']",16,11,6,139.3,1
29,5,50,2010-07-13,World Championship,2,L,"['1:0', '2:0', '2:1', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '7:4', '8:4', '9:4', '10:4', '10:5', '10:6', '11:6']",16,6,11,144.5,4
1,10,51,2010-07-13,World Championship,2,W,"['0:1', '1:1', '2:1', '2:2', '2:3', '2:4', '2:5', '3:5', '4:5', '5:5', '5:6', '6:6', '6:7', '7:7', '7:8', '8:8', '9:8', '10:8', '11:8']",16,11,8,137.5,1
10,1,51,2010-07-13,World Championship,2,L,"['0:1', '1:1', '2:1', '2:2', '2:3', '2:4', '2:5', '3:5', '4:5', '5:5', '5:6', '6:6', '6:7', '7:7', '7:8', '8:8', '9:8', '10:8', '11:8']",16,8,11,143.4,0
22,43,52,2010-07-14,World Championship,2,W,"['1:0', '2:0', '3:0', '4:0', '5:0', '5:1', '5:2', '5:3', '6:3', '6:4', '7:4', '8:4', '9:4', '10:4', '11:4', '11:5', '11:6']",16,11,6,146.3,3
43,22,52,2010-07-14,World Championship,2,L,"['1:0', '2:0', '3:0', '4:0', '5:0', '5:1', '5:2', '5:3', '6:3', '6:4', '7:4', '8:4', '9:4', '10:4', '11:4', '11:5', '11:6']",16,6,11,144.7,3
49,40,53,2010-07-14,World Championship,2,W,"['0:1', '1:1', '1:2', '2:2', '3:2', '4:2', '5:2', '6:2', '7:2', '7:3', '8:3', '8:4', '8:5', '8:6', '9:6', '10:6', '10:7', '11:7', '11:8', '11:9']",16,11,9,149.3,2
40,49,53,2010-07-14,World Championship,2,L,"['0:1', '1:1', '1:2', '2:2', '3:2', '4:2', '5:2', '6:2', '7:2', '7:3', '8:3', '8:4', '8:5', '8:6', '9:6', '10:6', '10:7', '11:7', '11:8', '11:9']",16,9,11,151.0,3
46,26,54,2010-07-15,World Championship,2,W,"['0:1', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '6:3', '6:4', '7:4', '8:4', '8:5', '8:6', '9:6', '9:7', '9:8', '10:8', '11:8', '11:9']",16,11,9,141.3,0
26,46,54,2010-07-15,World Championship,2,L,"['0:1', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '6:3', '6:4', '7:4', '8:4', '8:5', '8:6', '9:6', '9:7', '9:8', '10:8', '11:8', '11:9']",16,9,11,145.9,1
37,54,55,2010-07-15,World Championship,2,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '4:3', '4:4', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '8:7', '9:7', '9:8', '10:8', '11:8']",16,11,8,150.8,0
54,37,55,2010-07-15,World Championship,2,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '4:3', '4:4', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '8:7', '9:7', '9:8', '10:8', '11:8']",16,8,11,144.0,1
2,17,56,2010-07-16,World Championship,2,W,"['1:0', '2:0', '3:0', '3:1', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '7:6', '7:7', '8:7', '8:8', '9:8', '10:8', '10:9', '10:10', '11:10']",16,11,10,148.6,2
17,2,56,2010-07-16,World Championship,2,L,"['1:0', '2:0', '3:0', '3:1', '3:2', '3:3', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '7:6', '7:7', '8:7', '8:8', '9:8', '10:8', '10:9', '10:10', '11:10']",16,10,11,157.1,2
5,64,57,2010-07-18,World Championship,2,W,"['1:0', '2:0', '2:1', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '5:5', '6:5', '6:6', '7:6', '8:6', '9:6', '9:7', '10:7', '10:8', '10:9', '11:9']",8,11,9,143.9,0
64,5,57,2010-07-18,World Championship,2,L,"['1:0', '2:0', '2:1', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '5:5', '6:5', '6:6', '7:6', '8:6', '9:6', '9:7', '10:7', '10:8', '10:9', '11:9']",8,9,11,138.3,3
1,22,58,2010-07-19,World Championship,2,W,"['0:1', '1:1', '2:1', '2:2', '2:3', '3:3', '3:4', '4:4', '4:5', '5:5', '5:6', '5:7', '5:8', '6:8', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9', '11:10']",8,11,10,153.1,3
22,1,58,2010-07-19,World Championship,2,L,"['0:1', '1:1', '2:1', '2:2', '2:3', '3:3', '3:4', '4:4', '4:5', '5:5', '5:6', '5:7', '5:8', '6:8', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9', '11:10']",8,10,11,152.5,0
49,46,59,2010-07-20,World Championship,2,W,"['0:1', '0:2', '0:3', '1:3', '2:3', '2:4', '3:4', '3:5', '4:5', '4:6', '5:6', '6:6', '7:6', '8:6', '8:7', '8:8', '8:9', '9:9', '10:9', '11:9']",8,11,9,157.5,2
46,49,59,2010-07-20,World Championship,2,L,"['0:1', '0:2', '0:3', '1:3', '2:3', '2:4', '3:4', '3:5', '4:5', '4:6', '5:6', '6:6', '7:6', '8:6', '8:7', '8:8', '8:9', '9:9', '10:9', '11:9']",8,9,11,148.8,1
37,2,60,2010-07-21,World Championship,2,W,"['0:1', '1:1', '1:2', '2:2', '2:3', '2:4', '2:5', '3:5', '4:5', '5:5', '5:6', '5:7', '6:7', '7:7', '8:7', '8:8', '9:8', '10:8', '11:8']",8,11,8,148.6,0
2,37,60,2010-07-21,World Championship,2,L,"['0:1', '1:1', '1:2', '2:2', '2:3', '2:4', '2:5', '3:5', '4:5', '5:5', '5:6', '5:7', '6:7', '7:7', '8:7', '8:8', '9:8', '10:8', '11:8']",8,8,11,147.5,1
